id_tiempo,fecha,hora_dia,franja,dia_semana,mes,año,es_hora_pico,franja_horaria
2902,2024-09-23,14,Tarde,Monday,9,2024,1,Tarde
2903,2024-12-27,12,Tarde,Friday,12,2024,1,Tarde
2904,2024-08-27,5,Madrugada,Tuesday,8,2024,0,Madrugada
2905,2024-06-16,7,Mañana,Sunday,6,2024,0,Mañana
2906,2024-08-26,21,Noche,Monday,8,2024,1,Noche
2907,2024-02-01,20,Noche,Thursday,2,2024,1,Noche
2908,2024-09-06,21,Noche,Friday,9,2024,1,Noche
2909,2024-11-16,4,Madrugada,Saturday,11,2024,0,Madrugada
2910,2024-04-26,6,Mañana,Friday,4,2024,0,Mañana
2911,2024-01-13,6,Mañana,Saturday,1,2024,0,Mañana
2912,2024-11-03,22,Noche,Sunday,11,2024,0,Noche
2913,2024-05-17,18,Noche,Friday,5,2024,0,Noche
2914,2024-10-08,1,Madrugada,Tuesday,10,2024,0,Madrugada
2915,2024-02-17,1,Madrugada,Saturday,2,2024,0,Madrugada
2916,2024-10-18,1,Madrugada,Friday,10,2024,0,Madrugada
2917,2024-02-04,4,Madrugada,Sunday,2,2024,0,Madrugada
2918,2024-12-17,17,Tarde,Tuesday,12,2024,0,Tarde
2919,2024-03-09,1,Madrugada,Saturday,3,2024,0,Madrugada
2920,2024-05-22,14,Tarde,Wednesday,5,2024,1,Tarde
2921,2024-02-03,7,Mañana,Saturday,2,2024,0,Mañana
2922,2024-01-26,14,Tarde,Friday,1,2024,1,Tarde
2923,2024-02-23,15,Tarde,Friday,2,2024,0,Tarde
2924,2024-09-27,5,Madrugada,Friday,9,2024,0,Madrugada
2925,2024-08-29,18,Noche,Thursday,8,2024,0,Noche
2926,2024-01-19,12,Tarde,Friday,1,2024,1,Tarde
2927,2024-10-08,13,Tarde,Tuesday,10,2024,1,Tarde
2928,2024-04-29,9,Mañana,Monday,4,2024,0,Mañana
2929,2024-05-23,17,Tarde,Thursday,5,2024,0,Tarde
2930,2024-11-11,12,Tarde,Monday,11,2024,1,Tarde
2931,2024-09-02,11,Mañana,Monday,9,2024,0,Mañana
2932,2024-11-16,16,Tarde,Saturday,11,2024,0,Tarde
2933,2024-10-14,7,Mañana,Monday,10,2024,0,Mañana
2934,2024-06-28,17,Tarde,Friday,6,2024,0,Tarde
2935,2024-04-17,16,Tarde,Wednesday,4,2024,0,Tarde
2936,2024-11-19,6,Mañana,Tuesday,11,2024,0,Mañana
2937,2024-02-12,2,Madrugada,Monday,2,2024,0,Madrugada
2938,2024-11-26,14,Tarde,Tuesday,11,2024,1,Tarde
2939,2024-10-16,2,Madrugada,Wednesday,10,2024,0,Madrugada
2940,2024-03-01,17,Tarde,Friday,3,2024,0,Tarde
2941,2024-03-03,10,Mañana,Sunday,3,2024,0,Mañana
2942,2024-02-10,4,Madrugada,Saturday,2,2024,0,Madrugada
2943,2024-03-13,10,Mañana,Wednesday,3,2024,0,Mañana
2944,2024-04-01,0,Madrugada,Monday,4,2024,0,Madrugada
2945,2024-12-27,20,Noche,Friday,12,2024,1,Noche
2946,2024-02-10,7,Mañana,Saturday,2,2024,0,Mañana
2947,2024-01-18,4,Madrugada,Thursday,1,2024,0,Madrugada
2948,2024-01-14,10,Mañana,Sunday,1,2024,0,Mañana
2949,2024-07-01,1,Madrugada,Monday,7,2024,0,Madrugada
2950,2024-11-13,11,Mañana,Wednesday,11,2024,0,Mañana
2951,2024-08-18,8,Mañana,Sunday,8,2024,0,Mañana
2952,2024-07-16,13,Tarde,Tuesday,7,2024,1,Tarde
2953,2024-04-05,19,Noche,Friday,4,2024,1,Noche
2954,2024-07-17,13,Tarde,Wednesday,7,2024,1,Tarde
2955,2024-07-05,22,Noche,Friday,7,2024,0,Noche
2956,2024-12-05,7,Mañana,Thursday,12,2024,0,Mañana
2957,2024-11-16,0,Madrugada,Saturday,11,2024,0,Madrugada
2958,2024-10-14,22,Noche,Monday,10,2024,0,Noche
2959,2024-07-26,11,Mañana,Friday,7,2024,0,Mañana
2960,2024-07-06,22,Noche,Saturday,7,2024,0,Noche
2961,2024-01-30,5,Madrugada,Tuesday,1,2024,0,Madrugada
2962,2024-03-17,17,Tarde,Sunday,3,2024,0,Tarde
2963,2024-03-15,11,Mañana,Friday,3,2024,0,Mañana
2964,2024-09-09,12,Tarde,Monday,9,2024,1,Tarde
2965,2024-05-12,10,Mañana,Sunday,5,2024,0,Mañana
2966,2024-02-03,2,Madrugada,Saturday,2,2024,0,Madrugada
2967,2024-12-23,13,Tarde,Monday,12,2024,1,Tarde
2968,2024-07-07,0,Madrugada,Sunday,7,2024,0,Madrugada
2969,2024-02-11,22,Noche,Sunday,2,2024,0,Noche
2970,2024-02-04,14,Tarde,Sunday,2,2024,1,Tarde
2971,2024-05-29,13,Tarde,Wednesday,5,2024,1,Tarde
2972,2024-03-25,16,Tarde,Monday,3,2024,0,Tarde
2973,2024-01-30,20,Noche,Tuesday,1,2024,1,Noche
2974,2024-07-21,3,Madrugada,Sunday,7,2024,0,Madrugada
2975,2024-12-19,16,Tarde,Thursday,12,2024,0,Tarde
2976,2024-07-11,2,Madrugada,Thursday,7,2024,0,Madrugada
2977,2024-05-27,17,Tarde,Monday,5,2024,0,Tarde
2978,2024-06-02,11,Mañana,Sunday,6,2024,0,Mañana
2979,2024-04-15,14,Tarde,Monday,4,2024,1,Tarde
2980,2024-01-12,0,Madrugada,Friday,1,2024,0,Madrugada
2981,2024-05-26,7,Mañana,Sunday,5,2024,0,Mañana
2982,2024-09-14,0,Madrugada,Saturday,9,2024,0,Madrugada
2983,2024-10-06,12,Tarde,Sunday,10,2024,1,Tarde
2984,2024-02-14,1,Madrugada,Wednesday,2,2024,0,Madrugada
2985,2024-08-23,5,Madrugada,Friday,8,2024,0,Madrugada
2986,2024-03-30,22,Noche,Saturday,3,2024,0,Noche
2987,2024-08-29,14,Tarde,Thursday,8,2024,1,Tarde
2988,2024-08-11,21,Noche,Sunday,8,2024,1,Noche
2989,2024-01-06,9,Mañana,Saturday,1,2024,0,Mañana
2990,2024-12-19,1,Madrugada,Thursday,12,2024,0,Madrugada
2991,2024-07-10,19,Noche,Wednesday,7,2024,1,Noche
2992,2024-12-17,21,Noche,Tuesday,12,2024,1,Noche
2993,2024-05-17,10,Mañana,Friday,5,2024,0,Mañana
2994,2024-06-02,21,Noche,Sunday,6,2024,1,Noche
2995,2024-11-21,22,Noche,Thursday,11,2024,0,Noche
2996,2024-10-23,7,Mañana,Wednesday,10,2024,0,Mañana
2997,2024-08-13,13,Tarde,Tuesday,8,2024,1,Tarde
2998,2024-04-12,8,Mañana,Friday,4,2024,0,Mañana
2999,2024-12-14,13,Tarde,Saturday,12,2024,1,Tarde
3000,2024-10-03,15,Tarde,Thursday,10,2024,0,Tarde
3001,2024-04-19,10,Mañana,Friday,4,2024,0,Mañana
3002,2024-04-11,15,Tarde,Thursday,4,2024,0,Tarde
3003,2024-07-30,18,Noche,Tuesday,7,2024,0,Noche
3004,2024-03-20,15,Tarde,Wednesday,3,2024,0,Tarde
3005,2024-02-05,23,Madrugada,Monday,2,2024,0,Noche
3006,2024-11-18,6,Mañana,Monday,11,2024,0,Mañana
3007,2024-11-14,16,Tarde,Thursday,11,2024,0,Tarde
3008,2024-05-17,12,Tarde,Friday,5,2024,1,Tarde
3009,2024-09-30,8,Mañana,Monday,9,2024,0,Mañana
3010,2024-02-26,3,Madrugada,Monday,2,2024,0,Madrugada
3011,2024-03-15,13,Tarde,Friday,3,2024,1,Tarde
3012,2024-02-08,2,Madrugada,Thursday,2,2024,0,Madrugada
3013,2024-07-11,0,Madrugada,Thursday,7,2024,0,Madrugada
3014,2024-07-12,9,Mañana,Friday,7,2024,0,Mañana
3015,2024-06-11,12,Tarde,Tuesday,6,2024,1,Tarde
3016,2024-01-04,19,Noche,Thursday,1,2024,1,Noche
3017,2024-04-24,11,Mañana,Wednesday,4,2024,0,Mañana
3018,2024-03-30,16,Tarde,Saturday,3,2024,0,Tarde
3019,2024-07-23,15,Tarde,Tuesday,7,2024,0,Tarde
3020,2024-04-09,23,Madrugada,Tuesday,4,2024,0,Noche
3021,2024-12-01,21,Noche,Sunday,12,2024,1,Noche
3022,2024-09-05,14,Tarde,Thursday,9,2024,1,Tarde
3023,2024-12-07,9,Mañana,Saturday,12,2024,0,Mañana
3024,2024-03-11,10,Mañana,Monday,3,2024,0,Mañana
3025,2024-05-11,19,Noche,Saturday,5,2024,1,Noche
3026,2024-04-23,0,Madrugada,Tuesday,4,2024,0,Madrugada
3027,2024-02-13,8,Mañana,Tuesday,2,2024,0,Mañana
3028,2024-12-24,9,Mañana,Tuesday,12,2024,0,Mañana
3029,2024-08-14,9,Mañana,Wednesday,8,2024,0,Mañana
3030,2024-05-19,3,Madrugada,Sunday,5,2024,0,Madrugada
3031,2024-05-31,1,Madrugada,Friday,5,2024,0,Madrugada
3032,2024-08-15,10,Mañana,Thursday,8,2024,0,Mañana
3033,2024-03-29,2,Madrugada,Friday,3,2024,0,Madrugada
3034,2024-02-06,6,Mañana,Tuesday,2,2024,0,Mañana
3035,2024-09-18,12,Tarde,Wednesday,9,2024,1,Tarde
3036,2024-07-10,23,Madrugada,Wednesday,7,2024,0,Noche
3037,2024-11-19,12,Tarde,Tuesday,11,2024,1,Tarde
3038,2024-04-28,2,Madrugada,Sunday,4,2024,0,Madrugada
3039,2024-05-22,5,Madrugada,Wednesday,5,2024,0,Madrugada
3040,2024-10-26,21,Noche,Saturday,10,2024,1,Noche
3041,2024-05-24,21,Noche,Friday,5,2024,1,Noche
3042,2024-03-23,17,Tarde,Saturday,3,2024,0,Tarde
3043,2024-12-18,9,Mañana,Wednesday,12,2024,0,Mañana
3044,2024-04-11,13,Tarde,Thursday,4,2024,1,Tarde
3045,2024-06-29,6,Mañana,Saturday,6,2024,0,Mañana
3046,2024-03-14,23,Madrugada,Thursday,3,2024,0,Noche
3047,2024-01-26,6,Mañana,Friday,1,2024,0,Mañana
3048,2024-02-02,18,Noche,Friday,2,2024,0,Noche
3049,2024-01-03,0,Madrugada,Wednesday,1,2024,0,Madrugada
3050,2024-01-14,23,Madrugada,Sunday,1,2024,0,Noche
3051,2024-04-05,4,Madrugada,Friday,4,2024,0,Madrugada
3052,2024-09-25,1,Madrugada,Wednesday,9,2024,0,Madrugada
3053,2024-07-20,4,Madrugada,Saturday,7,2024,0,Madrugada
3054,2024-06-11,2,Madrugada,Tuesday,6,2024,0,Madrugada
3055,2024-11-23,21,Noche,Saturday,11,2024,1,Noche
3056,2024-11-25,14,Tarde,Monday,11,2024,1,Tarde
3057,2024-06-29,19,Noche,Saturday,6,2024,1,Noche
3058,2024-09-02,6,Mañana,Monday,9,2024,0,Mañana
3059,2024-03-24,12,Tarde,Sunday,3,2024,1,Tarde
3060,2024-03-19,9,Mañana,Tuesday,3,2024,0,Mañana
3061,2024-02-14,17,Tarde,Wednesday,2,2024,0,Tarde
3062,2024-05-11,5,Madrugada,Saturday,5,2024,0,Madrugada
3063,2024-02-16,21,Noche,Friday,2,2024,1,Noche
3064,2024-09-20,1,Madrugada,Friday,9,2024,0,Madrugada
3065,2024-12-04,9,Mañana,Wednesday,12,2024,0,Mañana
3066,2024-02-12,5,Madrugada,Monday,2,2024,0,Madrugada
3067,2024-11-19,13,Tarde,Tuesday,11,2024,1,Tarde
3068,2024-08-16,21,Noche,Friday,8,2024,1,Noche
3069,2024-04-02,0,Madrugada,Tuesday,4,2024,0,Madrugada
3070,2024-08-19,0,Madrugada,Monday,8,2024,0,Madrugada
3071,2024-07-25,3,Madrugada,Thursday,7,2024,0,Madrugada
3072,2024-03-17,3,Madrugada,Sunday,3,2024,0,Madrugada
3073,2024-12-27,21,Noche,Friday,12,2024,1,Noche
3074,2024-02-24,20,Noche,Saturday,2,2024,1,Noche
3075,2024-11-02,21,Noche,Saturday,11,2024,1,Noche
3076,2024-11-28,3,Madrugada,Thursday,11,2024,0,Madrugada
3077,2024-03-06,22,Noche,Wednesday,3,2024,0,Noche
3078,2024-11-20,20,Noche,Wednesday,11,2024,1,Noche
3079,2024-06-28,22,Noche,Friday,6,2024,0,Noche
3080,2024-01-18,7,Mañana,Thursday,1,2024,0,Mañana
3081,2024-05-29,17,Tarde,Wednesday,5,2024,0,Tarde
3082,2024-07-21,2,Madrugada,Sunday,7,2024,0,Madrugada
3083,2024-09-02,12,Tarde,Monday,9,2024,1,Tarde
3084,2024-07-17,14,Tarde,Wednesday,7,2024,1,Tarde
3085,2024-08-26,17,Tarde,Monday,8,2024,0,Tarde
3086,2024-07-10,0,Madrugada,Wednesday,7,2024,0,Madrugada
3087,2024-12-17,15,Tarde,Tuesday,12,2024,0,Tarde
3088,2024-05-25,0,Madrugada,Saturday,5,2024,0,Madrugada
3089,2024-12-09,12,Tarde,Monday,12,2024,1,Tarde
3090,2024-12-06,11,Mañana,Friday,12,2024,0,Mañana
3091,2024-04-07,20,Noche,Sunday,4,2024,1,Noche
3092,2024-09-14,23,Madrugada,Saturday,9,2024,0,Noche
3093,2024-06-30,8,Mañana,Sunday,6,2024,0,Mañana
3094,2024-02-03,15,Tarde,Saturday,2,2024,0,Tarde
3095,2024-02-07,12,Tarde,Wednesday,2,2024,1,Tarde
3096,2024-07-21,12,Tarde,Sunday,7,2024,1,Tarde
3097,2024-10-18,12,Tarde,Friday,10,2024,1,Tarde
3098,2024-04-18,14,Tarde,Thursday,4,2024,1,Tarde
3099,2024-10-09,13,Tarde,Wednesday,10,2024,1,Tarde
3100,2024-09-19,13,Tarde,Thursday,9,2024,1,Tarde
3101,2024-09-04,8,Mañana,Wednesday,9,2024,0,Mañana
3102,2024-03-26,5,Madrugada,Tuesday,3,2024,0,Madrugada
3103,2024-02-04,1,Madrugada,Sunday,2,2024,0,Madrugada
3104,2024-03-05,19,Noche,Tuesday,3,2024,1,Noche
3105,2024-02-20,2,Madrugada,Tuesday,2,2024,0,Madrugada
3106,2024-07-09,19,Noche,Tuesday,7,2024,1,Noche
3107,2024-09-19,21,Noche,Thursday,9,2024,1,Noche
3108,2024-04-05,10,Mañana,Friday,4,2024,0,Mañana
3109,2024-07-18,2,Madrugada,Thursday,7,2024,0,Madrugada
3110,2024-06-05,20,Noche,Wednesday,6,2024,1,Noche
3111,2024-07-26,14,Tarde,Friday,7,2024,1,Tarde
3112,2024-03-24,16,Tarde,Sunday,3,2024,0,Tarde
3113,2024-07-12,10,Mañana,Friday,7,2024,0,Mañana
3114,2024-05-21,11,Mañana,Tuesday,5,2024,0,Mañana
3115,2024-01-05,8,Mañana,Friday,1,2024,0,Mañana
3116,2024-08-07,13,Tarde,Wednesday,8,2024,1,Tarde
3117,2024-07-01,16,Tarde,Monday,7,2024,0,Tarde
3118,2024-05-15,3,Madrugada,Wednesday,5,2024,0,Madrugada
3119,2024-09-30,18,Noche,Monday,9,2024,0,Noche
3120,2024-05-01,22,Noche,Wednesday,5,2024,0,Noche
3121,2024-08-02,13,Tarde,Friday,8,2024,1,Tarde
3122,2024-01-21,17,Tarde,Sunday,1,2024,0,Tarde
3123,2024-07-30,2,Madrugada,Tuesday,7,2024,0,Madrugada
3124,2024-06-26,14,Tarde,Wednesday,6,2024,1,Tarde
3125,2024-12-04,11,Mañana,Wednesday,12,2024,0,Mañana
3126,2024-11-29,21,Noche,Friday,11,2024,1,Noche
3127,2024-12-19,3,Madrugada,Thursday,12,2024,0,Madrugada
3128,2024-04-01,2,Madrugada,Monday,4,2024,0,Madrugada
3129,2024-04-07,1,Madrugada,Sunday,4,2024,0,Madrugada
3130,2024-11-07,21,Noche,Thursday,11,2024,1,Noche
3131,2024-09-22,20,Noche,Sunday,9,2024,1,Noche
3132,2024-11-06,8,Mañana,Wednesday,11,2024,0,Mañana
3133,2024-06-06,19,Noche,Thursday,6,2024,1,Noche
3134,2024-08-02,20,Noche,Friday,8,2024,1,Noche
3135,2024-08-29,1,Madrugada,Thursday,8,2024,0,Madrugada
3136,2024-07-27,17,Tarde,Saturday,7,2024,0,Tarde
3137,2024-07-06,10,Mañana,Saturday,7,2024,0,Mañana
3138,2024-02-16,15,Tarde,Friday,2,2024,0,Tarde
3139,2024-03-23,11,Mañana,Saturday,3,2024,0,Mañana
3140,2024-09-22,23,Madrugada,Sunday,9,2024,0,Noche
3141,2024-04-18,15,Tarde,Thursday,4,2024,0,Tarde
3142,2024-11-24,3,Madrugada,Sunday,11,2024,0,Madrugada
3143,2024-01-19,16,Tarde,Friday,1,2024,0,Tarde
3144,2024-11-30,11,Mañana,Saturday,11,2024,0,Mañana
3145,2024-02-14,10,Mañana,Wednesday,2,2024,0,Mañana
3146,2024-12-24,22,Noche,Tuesday,12,2024,0,Noche
3147,2024-05-19,19,Noche,Sunday,5,2024,1,Noche
3148,2024-03-09,7,Mañana,Saturday,3,2024,0,Mañana
3149,2024-08-30,1,Madrugada,Friday,8,2024,0,Madrugada
3150,2024-11-26,1,Madrugada,Tuesday,11,2024,0,Madrugada
3151,2024-06-10,6,Mañana,Monday,6,2024,0,Mañana
3152,2024-08-31,20,Noche,Saturday,8,2024,1,Noche
3153,2024-06-01,12,Tarde,Saturday,6,2024,1,Tarde
3154,2024-10-01,6,Mañana,Tuesday,10,2024,0,Mañana
3155,2024-01-14,15,Tarde,Sunday,1,2024,0,Tarde
3156,2024-02-12,0,Madrugada,Monday,2,2024,0,Madrugada
3157,2024-09-13,2,Madrugada,Friday,9,2024,0,Madrugada
3158,2024-03-20,8,Mañana,Wednesday,3,2024,0,Mañana
3159,2024-11-19,15,Tarde,Tuesday,11,2024,0,Tarde
3160,2024-05-08,20,Noche,Wednesday,5,2024,1,Noche
3161,2024-01-18,14,Tarde,Thursday,1,2024,1,Tarde
3162,2024-02-14,19,Noche,Wednesday,2,2024,1,Noche
3163,2024-09-24,16,Tarde,Tuesday,9,2024,0,Tarde
3164,2024-06-24,14,Tarde,Monday,6,2024,1,Tarde
3165,2024-12-09,4,Madrugada,Monday,12,2024,0,Madrugada
3166,2024-11-18,17,Tarde,Monday,11,2024,0,Tarde
3167,2024-08-20,10,Mañana,Tuesday,8,2024,0,Mañana
3168,2024-01-14,18,Noche,Sunday,1,2024,0,Noche
3169,2024-09-25,12,Tarde,Wednesday,9,2024,1,Tarde
3170,2024-11-15,23,Madrugada,Friday,11,2024,0,Noche
3171,2024-09-16,19,Noche,Monday,9,2024,1,Noche
3172,2024-08-09,19,Noche,Friday,8,2024,1,Noche
3173,2024-09-12,23,Madrugada,Thursday,9,2024,0,Noche
3174,2024-03-26,16,Tarde,Tuesday,3,2024,0,Tarde
3175,2024-08-22,4,Madrugada,Thursday,8,2024,0,Madrugada
3176,2024-10-14,0,Madrugada,Monday,10,2024,0,Madrugada
3177,2024-05-01,16,Tarde,Wednesday,5,2024,0,Tarde
3178,2024-04-09,7,Mañana,Tuesday,4,2024,0,Mañana
3179,2024-04-15,12,Tarde,Monday,4,2024,1,Tarde
3180,2024-01-09,5,Madrugada,Tuesday,1,2024,0,Madrugada
3181,2024-08-17,20,Noche,Saturday,8,2024,1,Noche
3182,2024-03-04,7,Mañana,Monday,3,2024,0,Mañana
3183,2024-11-13,6,Mañana,Wednesday,11,2024,0,Mañana
3184,2024-03-26,20,Noche,Tuesday,3,2024,1,Noche
3185,2024-08-28,4,Madrugada,Wednesday,8,2024,0,Madrugada
3186,2024-05-30,14,Tarde,Thursday,5,2024,1,Tarde
3187,2024-09-13,17,Tarde,Friday,9,2024,0,Tarde
3188,2024-10-09,4,Madrugada,Wednesday,10,2024,0,Madrugada
3189,2024-05-14,13,Tarde,Tuesday,5,2024,1,Tarde
3190,2024-12-29,23,Madrugada,Sunday,12,2024,0,Noche
3191,2024-12-04,13,Tarde,Wednesday,12,2024,1,Tarde
3192,2024-01-26,1,Madrugada,Friday,1,2024,0,Madrugada
3193,2024-04-30,2,Madrugada,Tuesday,4,2024,0,Madrugada
3194,2024-08-25,4,Madrugada,Sunday,8,2024,0,Madrugada
3195,2024-06-21,20,Noche,Friday,6,2024,1,Noche
3196,2024-08-29,20,Noche,Thursday,8,2024,1,Noche
3197,2024-01-25,4,Madrugada,Thursday,1,2024,0,Madrugada
3198,2024-03-24,18,Noche,Sunday,3,2024,0,Noche
3199,2024-11-07,12,Tarde,Thursday,11,2024,1,Tarde
3200,2024-11-24,5,Madrugada,Sunday,11,2024,0,Madrugada
3201,2024-05-25,2,Madrugada,Saturday,5,2024,0,Madrugada
3202,2024-12-13,23,Madrugada,Friday,12,2024,0,Noche
3203,2024-08-07,5,Madrugada,Wednesday,8,2024,0,Madrugada
3204,2024-10-09,18,Noche,Wednesday,10,2024,0,Noche
3205,2024-06-02,4,Madrugada,Sunday,6,2024,0,Madrugada
3206,2024-04-16,7,Mañana,Tuesday,4,2024,0,Mañana
3207,2024-07-22,10,Mañana,Monday,7,2024,0,Mañana
3208,2024-07-15,7,Mañana,Monday,7,2024,0,Mañana
3209,2024-06-05,16,Tarde,Wednesday,6,2024,0,Tarde
3210,2024-02-03,8,Mañana,Saturday,2,2024,0,Mañana
3211,2024-08-26,11,Mañana,Monday,8,2024,0,Mañana
3212,2024-02-29,21,Noche,Thursday,2,2024,1,Noche
3213,2024-10-05,7,Mañana,Saturday,10,2024,0,Mañana
3214,2024-02-23,16,Tarde,Friday,2,2024,0,Tarde
3215,2024-04-10,17,Tarde,Wednesday,4,2024,0,Tarde
3216,2024-08-15,13,Tarde,Thursday,8,2024,1,Tarde
3217,2024-07-12,11,Mañana,Friday,7,2024,0,Mañana
3218,2024-10-17,2,Madrugada,Thursday,10,2024,0,Madrugada
3219,2024-03-31,1,Madrugada,Sunday,3,2024,0,Madrugada
3220,2024-07-27,23,Madrugada,Saturday,7,2024,0,Noche
3221,2024-02-13,3,Madrugada,Tuesday,2,2024,0,Madrugada
3222,2024-11-06,20,Noche,Wednesday,11,2024,1,Noche
3223,2024-04-21,8,Mañana,Sunday,4,2024,0,Mañana
3224,2024-05-26,19,Noche,Sunday,5,2024,1,Noche
3225,2024-11-12,3,Madrugada,Tuesday,11,2024,0,Madrugada
3226,2024-08-09,0,Madrugada,Friday,8,2024,0,Madrugada
3227,2024-05-14,4,Madrugada,Tuesday,5,2024,0,Madrugada
3228,2024-01-02,14,Tarde,Tuesday,1,2024,1,Tarde
3229,2024-08-26,9,Mañana,Monday,8,2024,0,Mañana
3230,2024-10-29,11,Mañana,Tuesday,10,2024,0,Mañana
3231,2024-10-29,2,Madrugada,Tuesday,10,2024,0,Madrugada
3232,2024-07-08,22,Noche,Monday,7,2024,0,Noche
3233,2024-12-14,10,Mañana,Saturday,12,2024,0,Mañana
3234,2024-05-23,21,Noche,Thursday,5,2024,1,Noche
3235,2024-01-31,16,Tarde,Wednesday,1,2024,0,Tarde
3236,2024-04-26,18,Noche,Friday,4,2024,0,Noche
3237,2024-08-01,20,Noche,Thursday,8,2024,1,Noche
3238,2024-03-17,23,Madrugada,Sunday,3,2024,0,Noche
3239,2024-05-04,4,Madrugada,Saturday,5,2024,0,Madrugada
3240,2024-09-15,0,Madrugada,Sunday,9,2024,0,Madrugada
3241,2024-12-23,19,Noche,Monday,12,2024,1,Noche
3242,2024-01-03,15,Tarde,Wednesday,1,2024,0,Tarde
3243,2024-10-07,4,Madrugada,Monday,10,2024,0,Madrugada
3244,2024-05-05,4,Madrugada,Sunday,5,2024,0,Madrugada
3245,2024-03-21,3,Madrugada,Thursday,3,2024,0,Madrugada
3246,2024-03-12,21,Noche,Tuesday,3,2024,1,Noche
3247,2024-09-03,15,Tarde,Tuesday,9,2024,0,Tarde
3248,2024-12-03,14,Tarde,Tuesday,12,2024,1,Tarde
3249,2024-11-22,4,Madrugada,Friday,11,2024,0,Madrugada
3250,2024-01-14,4,Madrugada,Sunday,1,2024,0,Madrugada
3251,2024-07-23,0,Madrugada,Tuesday,7,2024,0,Madrugada
3252,2024-03-14,4,Madrugada,Thursday,3,2024,0,Madrugada
3253,2024-07-08,12,Tarde,Monday,7,2024,1,Tarde
3254,2024-08-27,14,Tarde,Tuesday,8,2024,1,Tarde
3255,2024-11-01,6,Mañana,Friday,11,2024,0,Mañana
3256,2024-01-31,14,Tarde,Wednesday,1,2024,1,Tarde
3257,2024-04-24,16,Tarde,Wednesday,4,2024,0,Tarde
3258,2024-02-04,0,Madrugada,Sunday,2,2024,0,Madrugada
3259,2024-05-14,9,Mañana,Tuesday,5,2024,0,Mañana
3260,2024-02-29,13,Tarde,Thursday,2,2024,1,Tarde
3261,2024-10-19,9,Mañana,Saturday,10,2024,0,Mañana
3262,2024-07-09,3,Madrugada,Tuesday,7,2024,0,Madrugada
3263,2024-12-09,5,Madrugada,Monday,12,2024,0,Madrugada
3264,2024-08-07,10,Mañana,Wednesday,8,2024,0,Mañana
3265,2024-07-25,13,Tarde,Thursday,7,2024,1,Tarde
3266,2024-11-27,9,Mañana,Wednesday,11,2024,0,Mañana
3267,2024-04-07,22,Noche,Sunday,4,2024,0,Noche
3268,2024-11-11,21,Noche,Monday,11,2024,1,Noche
3269,2024-10-05,10,Mañana,Saturday,10,2024,0,Mañana
3270,2024-03-16,19,Noche,Saturday,3,2024,1,Noche
3271,2024-12-25,11,Mañana,Wednesday,12,2024,0,Mañana
3272,2024-11-17,15,Tarde,Sunday,11,2024,0,Tarde
3273,2024-08-01,23,Madrugada,Thursday,8,2024,0,Noche
3274,2024-10-29,15,Tarde,Tuesday,10,2024,0,Tarde
3275,2024-10-20,3,Madrugada,Sunday,10,2024,0,Madrugada
3276,2024-03-31,4,Madrugada,Sunday,3,2024,0,Madrugada
3277,2024-05-04,11,Mañana,Saturday,5,2024,0,Mañana
3278,2024-06-30,2,Madrugada,Sunday,6,2024,0,Madrugada
3279,2024-10-02,12,Tarde,Wednesday,10,2024,1,Tarde
3280,2024-08-03,15,Tarde,Saturday,8,2024,0,Tarde
3281,2024-12-12,14,Tarde,Thursday,12,2024,1,Tarde
3282,2024-01-13,23,Madrugada,Saturday,1,2024,0,Noche
3283,2024-05-28,13,Tarde,Tuesday,5,2024,1,Tarde
3284,2024-10-11,15,Tarde,Friday,10,2024,0,Tarde
3285,2024-08-31,18,Noche,Saturday,8,2024,0,Noche
3286,2024-03-05,5,Madrugada,Tuesday,3,2024,0,Madrugada
3287,2024-06-17,20,Noche,Monday,6,2024,1,Noche
3288,2024-11-05,16,Tarde,Tuesday,11,2024,0,Tarde
3289,2024-11-13,4,Madrugada,Wednesday,11,2024,0,Madrugada
3290,2024-09-07,4,Madrugada,Saturday,9,2024,0,Madrugada
3291,2024-02-20,20,Noche,Tuesday,2,2024,1,Noche
3292,2024-08-08,21,Noche,Thursday,8,2024,1,Noche
3293,2024-01-17,17,Tarde,Wednesday,1,2024,0,Tarde
3294,2024-03-31,6,Mañana,Sunday,3,2024,0,Mañana
3295,2024-10-28,14,Tarde,Monday,10,2024,1,Tarde
3296,2024-05-21,7,Mañana,Tuesday,5,2024,0,Mañana
3297,2024-11-08,16,Tarde,Friday,11,2024,0,Tarde
3298,2024-09-01,11,Mañana,Sunday,9,2024,0,Mañana
3299,2024-02-17,16,Tarde,Saturday,2,2024,0,Tarde
3300,2024-01-30,4,Madrugada,Tuesday,1,2024,0,Madrugada
3301,2024-12-14,22,Noche,Saturday,12,2024,0,Noche
3302,2024-10-27,0,Madrugada,Sunday,10,2024,0,Madrugada
3303,2024-08-20,11,Mañana,Tuesday,8,2024,0,Mañana
3304,2024-04-01,15,Tarde,Monday,4,2024,0,Tarde
3305,2024-04-13,1,Madrugada,Saturday,4,2024,0,Madrugada
3306,2024-11-02,10,Mañana,Saturday,11,2024,0,Mañana
3307,2024-06-28,23,Madrugada,Friday,6,2024,0,Noche
3308,2024-10-29,6,Mañana,Tuesday,10,2024,0,Mañana
3309,2024-08-06,2,Madrugada,Tuesday,8,2024,0,Madrugada
